,date,au_price,au_open,au_high,au_low,au_change_percent
1329,2014-10-14,"1,237.15","1,223.19","1,237.65","1,222.99",1.12%
1330,2014-10-13,"1,223.48","1,223.99","1,225.84","1,217.10",-0.05%
1331,2014-10-10,"1,224.15","1,221.44","1,233.60","1,218.75",0.20%
1332,2014-10-09,"1,221.70","1,208.89","1,223.84","1,204.62",1.05%
1333,2014-10-08,"1,209.00","1,206.89","1,213.06","1,202.65",0.15%
1334,2014-10-07,"1,207.15","1,191.29","1,209.20","1,183.46",1.34%
1335,2014-10-06,"1,191.20","1,213.34","1,215.90","1,189.64",-1.84%
1336,2014-10-03,"1,213.50","1,213.14","1,221.84","1,208.49",-0.01%
1337,2014-10-02,"1,213.65","1,208.74","1,219.66","1,204.49",0.36%
1338,2014-10-01,"1,209.24","1,215.74","1,219.96","1,204.40",-0.55%
1339,2014-09-30,"1,215.95","1,218.94","1,223.76","1,214.52",-0.29%
1340,2014-09-29,"1,219.51","1,222.09","1,230.50","1,212.04",-0.25%
1341,2014-09-26,"1,222.62","1,216.84","1,224.88","1,206.85",0.46%
1342,2014-09-25,"1,217.05","1,222.45","1,226.16","1,215.60",-0.48%
1343,2014-09-24,"1,222.95","1,215.04","1,235.06","1,213.85",0.65%
1344,2014-09-23,"1,215.05","1,216.18","1,220.70","1,208.36",-0.12%
1345,2014-09-22,"1,216.45","1,225.24","1,228.86","1,213.61",-0.73%
1346,2014-09-19,"1,225.45","1,222.94","1,228.06","1,216.01",0.18%
1347,2014-09-18,"1,223.25","1,234.69","1,239.46","1,221.41",-0.97%
1348,2014-09-17,"1,235.20","1,232.84","1,242.16","1,231.66",0.18%
1349,2014-09-16,"1,233.00","1,228.14","1,238.56","1,225.30",0.36%
1350,2014-09-15,"1,228.63","1,240.09","1,242.04","1,227.25",-0.98%
1351,2014-09-12,"1,240.75","1,248.42","1,250.46","1,234.71",-0.64%
1352,2014-09-11,"1,248.75","1,255.84","1,258.15","1,243.56",-0.59%
1353,2014-09-10,"1,256.20","1,255.17","1,258.25","1,247.15",0.04%
1354,2014-09-09,"1,255.70","1,268.49","1,271.85","1,251.24",-1.04%
1355,2014-09-08,"1,268.85","1,260.70","1,273.71","1,256.90",0.61%
1356,2014-09-05,"1,261.10","1,268.54","1,276.76","1,260.00",-0.63%
1357,2014-09-04,"1,269.07","1,265.64","1,271.80","1,261.19",0.25%
1358,2014-09-03,"1,265.90","1,287.09","1,288.10","1,262.42",-1.66%
1359,2014-09-02,"1,287.30","1,286.79","1,290.36","1,282.54",-0.02%
1360,2014-09-01,"1,287.57","1,289.79","1,291.80","1,283.16",-0.19%
1361,2014-08-29,"1,290.00","1,282.49","1,296.76","1,282.76",0.55%
1362,2014-08-28,"1,282.95","1,280.59","1,288.00","1,279.90",0.16%
1363,2014-08-27,"1,280.90","1,276.29","1,291.06","1,275.24",0.34%
1364,2014-08-26,"1,276.60","1,279.41","1,281.06","1,274.16",-0.36%
1365,2014-08-25,"1,281.23","1,276.24","1,283.50","1,274.09",0.31%
1366,2014-08-22,"1,277.25","1,291.54","1,291.80","1,273.06",-1.15%
1367,2014-08-21,"1,292.15","1,295.39","1,297.91","1,287.83",-0.26%
1368,2014-08-20,"1,295.50","1,297.44","1,302.61","1,293.75",-0.15%
1369,2014-08-19,"1,297.46","1,303.64","1,304.07","1,295.45",-0.55%
1370,2014-08-18,"1,304.60","1,312.74","1,315.41","1,292.40",-0.66%
1371,2014-08-15,"1,313.24","1,312.36","1,319.60","1,308.69",0.03%
1372,2014-08-14,"1,312.86","1,308.19","1,315.60","1,304.40",0.33%
1373,2014-08-13,"1,308.60","1,307.64","1,317.86","1,305.20",0.04%
1374,2014-08-12,"1,308.10","1,309.09","1,311.66","1,304.70",-0.11%
1375,2014-08-11,"1,309.60","1,313.24","1,322.86","1,305.90",-0.30%
1376,2014-08-08,"1,313.55","1,305.54","1,314.75","1,301.76",0.56%
1377,2014-08-07,"1,306.25","1,287.79","1,309.86","1,287.20",1.42%
1378,2014-08-06,"1,288.00","1,287.65","1,293.66","1,282.30",-0.03%
1379,2014-08-05,"1,288.35","1,293.67","1,295.81","1,285.86",-0.44%
1380,2014-08-04,"1,294.10","1,281.74","1,297.20","1,280.40",0.92%
1381,2014-08-01,"1,282.35","1,294.60","1,297.56","1,280.76",-0.98%
1382,2014-07-31,"1,295.05","1,298.59","1,302.76","1,291.50",-0.28%
1383,2014-07-30,"1,298.75","1,303.94","1,312.75","1,295.20",-0.42%
1384,2014-07-29,"1,304.25","1,307.99","1,309.46","1,301.16",-0.29%
1385,2014-07-28,"1,308.05","1,293.74","1,308.50","1,289.90",1.14%
1386,2014-07-25,"1,293.35","1,303.79","1,305.35","1,287.46",-0.83%
1387,2014-07-24,"1,304.15","1,307.39","1,311.31","1,302.30",-0.24%
1388,2014-07-23,"1,307.35","1,311.54","1,315.20","1,301.40",-0.35%
1389,2014-07-22,"1,311.90","1,310.74","1,318.51","1,306.70",0.08%
1390,2014-07-21,"1,310.90","1,318.39","1,324.75","1,304.26",-0.56%
1391,2014-07-18,"1,318.25","1,299.29","1,324.65","1,296.90",1.45%
1392,2014-07-17,"1,299.37","1,293.90","1,304.40","1,292.40",0.38%
1393,2014-07-16,"1,294.45","1,306.50","1,314.25","1,291.70",-0.97%
1394,2014-07-15,"1,307.15","1,338.14","1,339.71","1,302.90",-2.32%
1395,2014-07-14,"1,338.15","1,335.50","1,339.54","1,333.56",0.19%
1396,2014-07-11,"1,335.55","1,318.69","1,345.65","1,318.69",0.67%
1397,2014-07-10,"1,326.70","1,318.59","1,332.69","1,317.40",0.59%
1398,2014-07-09,"1,318.95","1,319.40","1,325.35","1,313.10",-0.09%
1399,2014-07-08,"1,320.20","1,319.85","1,320.30","1,311.59",-0.03%
1400,2014-07-07,"1,320.55","1,319.79","1,323.80","1,318.30",0.06%
1401,2014-07-04,"1,319.80","1,327.39","1,327.70","1,309.64",-0.58%
1402,2014-07-03,"1,327.45","1,325.27","1,332.21","1,321.01",0.13%
1403,2014-07-02,"1,325.75","1,326.84","1,332.41","1,323.41",-0.13%
1404,2014-07-01,"1,327.50","1,315.49","1,329.41","1,309.90",0.92%
1405,2014-06-30,"1,315.35","1,317.60","1,322.31","1,312.45",-0.20%
1406,2014-06-27,"1,317.95","1,318.30","1,320.15","1,305.90",-0.12%
1407,2014-06-26,"1,319.50","1,318.24","1,325.15","1,310.30",0.09%
1408,2014-06-25,"1,318.30","1,317.84","1,326.60","1,313.45",0.02%
1409,2014-06-24,"1,318.10","1,313.39","1,318.61","1,309.60",0.25%
1410,2014-06-23,"1,314.82","1,319.70","1,322.40","1,306.25",-0.40%
1411,2014-06-20,"1,320.10","1,278.04","1,322.10","1,275.61",3.26%
1412,2014-06-19,"1,278.40","1,270.40","1,280.00","1,266.06",0.54%
1413,2014-06-18,"1,271.50","1,271.34","1,273.56","1,258.85",-0.01%
1414,2014-06-17,"1,271.60","1,276.75","1,285.16","1,270.20",-0.42%
1415,2014-06-16,"1,277.00","1,273.19","1,278.20","1,270.50",0.29%
1416,2014-06-13,"1,273.36","1,260.99","1,275.00","1,259.55",1.00%
1417,2014-06-12,"1,260.74","1,259.99","1,265.50","1,257.50",-0.00%
1418,2014-06-11,"1,260.80","1,251.84","1,263.31","1,249.90",0.70%
1419,2014-06-10,"1,252.08","1,253.29","1,257.70","1,251.26",-0.05%
1420,2014-06-09,"1,252.73","1,253.19","1,258.00","1,245.81",-0.07%
1421,2014-06-06,"1,253.60","1,243.49","1,256.81","1,240.90",0.79%
1422,2014-06-05,"1,243.80","1,244.24","1,250.00","1,242.50",-0.07%
1423,2014-06-04,"1,244.65","1,243.94","1,248.15","1,240.61",0.02%
1424,2014-06-03,"1,244.35","1,250.54","1,250.89","1,240.69",-0.54%
1425,2014-06-02,"1,251.05","1,255.64","1,260.46","1,241.99",-0.40%
1426,2014-05-30,"1,256.05","1,258.34","1,260.50","1,251.10",-0.19%
1427,2014-05-29,"1,258.50","1,263.34","1,267.69","1,255.66",-0.41%
1428,2014-05-28,"1,263.70","1,292.64","1,293.70","1,263.19",-2.27%
1429,2014-05-27,"1,293.05","1,292.40","1,294.41","1,290.60",-0.00%
1430,2014-05-26,"1,293.11","1,293.54","1,295.95","1,287.49",-0.06%
1431,2014-05-23,"1,293.85","1,291.69","1,303.85","1,289.70",0.15%
1432,2014-05-22,"1,291.85","1,293.70","1,296.60","1,283.00",-0.19%
1433,2014-05-21,"1,294.25","1,291.70","1,297.05","1,285.70",0.18%
1434,2014-05-20,"1,291.95","1,293.07","1,305.25","1,289.31",-0.14%
1435,2014-05-19,"1,293.70","1,296.00","1,298.76","1,287.24",-0.20%
1436,2014-05-16,"1,296.35","1,305.10","1,307.35","1,290.80",-0.71%
1437,2014-05-15,"1,305.60","1,293.86","1,309.40","1,291.19",0.95%
1438,2014-05-14,"1,293.35","1,295.30","1,299.21","1,288.64",-0.19%
1439,2014-05-13,"1,295.80","1,288.70","1,304.30","1,279.60",0.50%
1440,2014-05-12,"1,289.33","1,289.00","1,294.90","1,285.14",-0.02%
1441,2014-05-09,"1,289.60","1,289.14","1,295.30","1,285.14",0.00%
1442,2014-05-08,"1,289.55","1,307.40","1,315.31","1,286.39",-1.38%
1443,2014-05-07,"1,307.65","1,309.29","1,314.71","1,304.39",-0.17%
1444,2014-05-06,"1,309.85","1,300.39","1,315.95","1,299.26",0.73%
1445,2014-05-05,"1,300.32","1,283.69","1,304.90","1,276.60",1.26%
1446,2014-05-02,"1,284.10","1,291.04","1,293.21","1,277.09",-0.60%
1447,2014-05-01,"1,291.90","1,295.40","1,298.01","1,285.19",-0.35%
1448,2014-04-30,"1,296.48","1,295.54","1,301.40","1,285.99",0.03%
1449,2014-04-29,"1,296.10","1,302.70","1,306.61","1,291.80",-0.56%
1450,2014-04-28,"1,303.45","1,293.40","1,305.61","1,289.99",0.74%
1451,2014-04-25,"1,293.85","1,283.40","1,298.51","1,268.24",0.77%
1452,2014-04-24,"1,283.90","1,282.90","1,289.22","1,280.44",0.03%
1453,2014-04-23,"1,283.50","1,289.74","1,293.00","1,277.10",-0.52%
1454,2014-04-22,"1,290.15","1,294.06","1,301.51","1,281.40",-0.28%
1455,2014-04-21,"1,293.78","1,293.65","1,293.78","1,293.65",-0.08%
1456,2014-04-18,"1,294.85","1,301.90","1,304.80","1,292.74",-0.61%
1457,2014-04-17,"1,302.80","1,302.44","1,307.60","1,293.19",0.01%
1458,2014-04-16,"1,302.65","1,326.20","1,328.51","1,290.34",-1.79%
1459,2014-04-15,"1,326.40","1,318.64","1,331.20","1,318.54",0.60%
1460,2014-04-14,"1,318.47","1,317.44","1,324.33","1,313.74",-0.03%
1461,2014-04-11,"1,318.92","1,311.14","1,324.90","1,310.34",0.54%
1462,2014-04-10,"1,311.90","1,307.75","1,315.30","1,300.44",0.24%
1463,2014-04-09,"1,308.72","1,295.79","1,314.93","1,295.79",0.93%
1464,2014-04-08,"1,296.65","1,302.29","1,304.80","1,295.19",-0.46%
1465,2014-04-07,"1,302.70","1,286.04","1,307.09","1,283.74",1.20%
1466,2014-04-04,"1,287.30","1,289.59","1,294.20","1,281.29",-0.19%
1467,2014-04-03,"1,289.80","1,279.24","1,295.21","1,278.04",0.83%
1468,2014-04-02,"1,279.15","1,283.64","1,288.25","1,277.29",-0.40%
1469,2014-04-01,"1,284.25","1,293.69","1,298.81","1,282.04",-0.75%
1470,2014-03-31,"1,294.00","1,293.14","1,299.20","1,285.34",0.22%
1471,2014-03-28,"1,291.14","1,303.64","1,307.15","1,288.80",-0.99%
1472,2014-03-27,"1,304.10","1,310.64","1,317.01","1,298.29",-0.53%
1473,2014-03-26,"1,311.05","1,308.99","1,317.86","1,305.59",0.11%
1474,2014-03-25,"1,309.62","1,334.24","1,334.86","1,307.54",-1.87%
1475,2014-03-24,"1,334.55","1,327.94","1,343.04","1,327.84",0.46%
1476,2014-03-21,"1,328.50","1,330.44","1,335.21","1,320.24",-0.22%
1477,2014-03-20,"1,331.45","1,355.34","1,360.26","1,327.39",-1.83%
1478,2014-03-19,"1,356.25","1,366.19","1,367.77","1,350.19",-0.78%
1479,2014-03-18,"1,366.95","1,381.46","1,392.37","1,361.92",-1.11%
1480,2014-03-17,"1,382.24","1,370.09","1,388.40","1,367.56",0.85%
1481,2014-03-14,"1,370.60","1,366.89","1,375.46","1,364.04",0.26%
1482,2014-03-13,"1,367.08","1,348.89","1,371.10","1,344.94",1.27%
